,year,date,week,home,away,homeCoach,awayCoach,homeRecord,awayRecord,roof,surface,vegas line,over/under,homeQB,homeRB,homeWR,homeTE,homeLT,homeLG,homeC,homeRG,homeRT,homeLDE,homeNT,homeLOLB,homeMLB,homeBLB,homeROLB,homeLCB,homeCB,homeRCB,homeSS,homeFS,awayQB,awayRB,awayFB,awayWR,awayTE,awayLT,awayLG,awayC,awayRG,awayRT,awayLDE,awayNT,awayRDE,awaySLB,awayMLB,awayLB,awayLCB,awayCB,awayRCB,awaySS,awayFS,awayDE,awayLDT,awayRDT,awayWLB,homeHB,homeLDT,homeRDE,homeRDT,homeSLB,homeWLB,awayLILB,awayLOLB,awayOC,awayRILB,awayROLB,homeDE,homeDT,homeFB,homeMIKE,homeOC,homeRLB,homeILB,awayDT,homeOLB,homeS,awayOLB,awayS,awayHB,awayJLB,homeLILB,homeRILB,homeDB,awayUT,homeJLB,homeEND,homeT,homeWILL,awayMIKE,awayRLB,awayBLB,awayILB,awayDB,homeUT,awayMO,awaySAM,awayWILL,homeLLB,awayT,homeSAM,homeLB,away3CB,homeH-B,awayDL,awayH-B,awayNB,homeRUSH,awayRUSH,homeMO,awayEND,awayWIL,awayDE D,homeDE D,awayOT,awayRB/F,homeLOT,homeROT,homeRB/F,homeG,awayTE/W,awayLOT,awayROT,homeNB,homeDL
158,2011,November 20,11,New York Giants,Philadelphia Eagles,Tom Coughlin,Andy Reid,6-4,4-6,outdoors,fieldturf,New York Giants -6.0,45.5 (under),Eli Manning,Brandon Jacobs,Mario Manningham,Jake Ballard,Will Beatty,David Diehl,David Baas,Chris Snee,Kareem McKenzie,Justin Tuck,,,Mark Herzlich,,,Corey Webster,,Aaron Ross,Kenny Phillips,Antrel Rolle,Vince Young,LeSean McCoy,,Jason Avant,Brent Celek,Jason Peters,Evan Mathis,Jason Kelce,Danny Watkins,Todd Herremans,Jason Babin,,Trent Cole,,Jamar Chaney,,Asante Samuel,,Nnamdi Asomugha,Kurt Coleman,Nate Allen,,Cullen Jenkins,Mike Patterson,,,Linval Joseph,Osi Umenyiora,Chris Canty,Mathias Kiwanuka,,,,,,,,,Bear Pascoe,,,,,,,,,,,,,,Deon Grant,,,,,,,,,,,,,Akeem Jordan,Brian Rolle,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2011,November 21,11,New England Patriots,Kansas City Chiefs,Bill Belichick,Todd Haley,7-3,4-6,outdoors,fieldturf ,New England Patriots -17.0,47.0 (under),Tom Brady,BenJarvus Green-Ellis,Deion Branch,Aaron Hernandez,Matt Light,Logan Mankins,Dan Connolly,Brian Waters,Sebastian Vollmer,Brandon Deaderick,,,,,,Antwaun Molden,,Kyle Arrington,,,Tyler Palko,Dexter McCluster,,Dwayne Bowe,Leonard Pope,Branden Albert,Ryan Lilja,Casey Wiegmann,Jon Asamoah,Barry Richardson,Wallace Gilberry,Amon Gordon,,,,,Brandon Flowers,,Brandon Carr,Donald Washington,Kendrick Lewis,,,,,,,Andre Carter,,,,Jovan Belcher,Justin Houston,,Derrick Johnson,Tamba Hali,,Kyle Love,,,,,,,,James Ihedigbo,,,,,,,,,,,,,,,,,Javier Arenas,,,,,,,,Gary Guyton,,,,,,,,,,,,,,,,,,,,,,,
160,2011,November 24,12,Detroit Lions,Green Bay Packers,Jim Schwartz,Mike McCarthy,7-4,11-0,dome,fieldturf ,Green Bay Packers -4.5,55.0 (under),Matthew Stafford,Kevin Smith,Titus Young,Brandon Pettigrew,Jeff Backus,Rob Sims,Dominic Raiola,Stephen Peterman,Gosder Cherilus,Cliff Avril,,,Stephen Tulloch,,,Chris Houston,Aaron Berry,Eric Wright,Amari Spievey,Louis Delmas,Aaron Rodgers,James Starks,,Jordy Nelson,Jermichael Finley,Marshall Newhouse,T.J. Lang,Scott Wells,Josh Sitton,Bryan Bulaga,Ryan Pickett,B.J. Raji,,,Desmond Bishop,,Charles Woodson,Sam Shields,Tramon Williams,Charlie Peprah,Morgan Burnett,,,,,,,Kyle Vanden Bosch,,,,,Clay Matthews,,,Erik Walden,,Ndamukong Suh,,,,,,,DeAndre Levy,,,,,,,,,,,,,,,,A.J. Hawk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2011,November 24,12,Dallas Cowboys,Miami Dolphins,Jason Garrett,Tony Sparano,7-4,3-8,retractable roof (closed),matrixturf,Dallas Cowboys -7.0,46.0 (under),Tony Romo,DeMarco Murray,Laurent Robinson,John Phillips,Doug Free,Montrae Holland,Phil Costa,Kyle Kosier,Tyron Smith,Kenyon Coleman,Jay Ratliff,,Bradie James,,,Terence Newman,,Orlando Scandrick,Abram Elam,Gerald Sensabaugh,Matt Moore,Reggie Bush,Charles Clay,Brian Hartline,Anthony Fasano,Jake Long,Richie Incognito,Mike Pouncey,Vernon Carey,Marc Colombo,Kendall Langford,Paul Soliai,Randy Starks,Koa Misi,,,Sean Smith,,Vontae Davis,Yeremiah Bell,Reshad Jones,,,,Cameron Wake,,,Jason Hatcher,,Anthony Spencer,Sean Lee,,,,,,,,,,,,,,,,,,,,,,,,DeMarcus Ware,,,,,,,Kevin Burnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2011,November 24,12,Baltimore Ravens,San Francisco 49ers,John Harbaugh,Jim Harbaugh,8-3,9-2,outdoors,sportturf,Baltimore Ravens -3.5,40.5 (under),Joe Flacco,Ray Rice,Torrey Smith,Ed Dickson,Bryant McKinnie,Ben Grubbs,Matt Birk,Marshal Yanda,Michael Oher,,Terrence Cody,,,,,Lardarius Webb,,,Bernard Pollard,Ed Reed,Alex Smith,Frank Gore,Moran Norris,Michael Crabtree,Vernon Davis,Joe Staley,Mike Iupati,Jonathan Goodwin,Adam Snyder,Anthony Davis,,Isaac Sopoaga,,,,,Carlos Rogers,,Tarell Brown,Donte Whitner,Dashon Goldson,,Ray McDonald,Justin Smith,,,,,,,,,,,,,Cory Redding,Haloti Ngata,Vonta Leach,Albert McClellan,,,,,,,Parys Haralson,,,,,,,,,,,Jameel McClain,,,,Patrick Willis,,,,,,,,Jarret Johnson,,,,,,,Terrell Suggs,,,,,,,,,,,,,,,,,
163,2011,November 27,12,St. Louis Rams,Arizona Cardinals,Steve Spagnuolo,Ken Whisenhunt,2-9,4-7,dome,astroplay,St. Louis Rams -2.5,40.0 (over),Sam Bradford,Steven Jackson,Brandon Gibson,Billy Bajema,Adam Goldberg,Jacob Bell,Tony Wragge,Jason Brown,Harvey Dahl,Chris Long,,,James Laurinaitis,,,Josh Gordy,Justin King,Roderick Hood,Darian Stewart,Quintin Mikell,John Skelton,Beanie Wells,,Larry Fitzgerald,Todd Heap,Levi Brown,Daryn Colledge,Lyle Sendlein,Rex Hadnot,Jeremy Bridges,,Nick Eason,,,,,Richard Marshall,,Patrick Peterson,Adrian Wilson,Rashad Johnson,Calais Campbell,,,,,Fred Robbins,James Hall,C.J. Ah You,,Chris Chamberlain,,Clark Haggans,,,Sam Acho,,,,,,,,Darnell Dockett,,,,,,,,,,,,,,,,,,Paris Lenon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2011,November 27,12,Tennessee Titans,Tampa Bay Buccaneers,Mike Munchak,Raheem Morris,6-5,4-7,outdoors,grass ,Tennessee Titans -3.0,44.0 (under),Matt Hasselbeck,Chris Johnson,Damian Williams,Craig Stevens,Michael Roos,Leroy Harris,Eugene Amano,Jake Scott,Michael Otto,Derrick Morgan,,,Colin McCarthy,,,,Cortland Finnegan,,Jordan Babineaux,Michael Griffin,Josh Freeman,LeGarrette Blount,Erik Lorig,Arrelious Benn,Kellen Winslow,Donald Penn,Jeremy Zuttah,Jeff Faine,Davin Joseph,Jeremy Trueblood,Da'Quan Bowers,,Adrian Clayborn,Quincy Black,Mason Foster,,Aqib Talib,,Ronde Barber,Sean Jones,Tanard Jackson,,,,Geno Hayes,,,Jason Jones,,Akeem Ayers,Will Witherspoon,,,,,,,Sen'Derrick Marks,,,,,,Albert Haynesworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2011,November 27,12,New York Jets,Buffalo Bills,Rex Ryan,Chan Gailey,6-5,5-6,outdoors,fieldturf,New York Jets -9.5,42.5 (over),Mark Sanchez,Shonn Greene,Patrick Turner,Dustin Keller,D'Brickashaw Ferguson,Matt Slauson,Nick Mangold,Brandon Moore,Wayne Hunter,,Sione Pouha,,,,,,Darrelle Revis,,,,Ryan Fitzpatrick,C.J. Spiller,,Brad Smith,Lee Smith,Chris Hairston,Andy Levitre,Kraig Urbik,Chad Rinehart,Erik Pears,Alex Carrington,Kellen Heard,Dwan Edwards,Chris Kelsay,Kelvin Sheppard,,Aaron Williams,,Drayton Florence,Da'Norris Searcy,Jairus Byrd,,,,Nick Barnett,,,,,,,,,,,,,,John Conner,David Harris,,,,,Garrett McIntyre,Jim Leonhard,,,,Spencer Johnson,,,,,,Muhammad Wilkerson,Mike DeVito,Bart Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2011,November 27,12,Cincinnati Bengals,Cleveland Browns,Marvin Lewis,Pat Shurmur,7-4,4-7,outdoors,fieldturf ,Cincinnati Bengals -7.0,38.0 (over),Andy Dalton,,Jerome Simpson,Jermaine Gresham,Andrew Whitworth,Nate Livings,Kyle Cook,Bobbie Williams,Andre Smith,Robert Geathers,Domata Peko,,Rey Maualuga,,,Nate Clements,,Adam Jones,Chris Crocker,Reggie Nelson,Colt McCoy,Chris Ogbonnaya,,Josh Cribbs,Evan Moore,Joe Thomas,Jason Pinkston,Alex Mack,Shawn Lauvao,Tony Pashos,Jabaal Sheard,,Emmanuel Stephens,Scott Fujita,D'Qwell Jackson,,Joe Haden,,Sheldon Brown,Usama Young,Mike Adams,,,,Chris Gocong,Cedric Benson,,Frostee Rucker,,Manny Lawson,Thomas Howard,,,,,,,Geno Atkins,,,,,,Ahtyba Rubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2011,November 27,12,Atlanta Falcons,Minnesota Vikings,Mike Smith,Leslie Frazier,7-4,2-9,dome,fieldturf ,Atlanta Falcons -10.0,44.0 (under),Matt Ryan,Michael Turner,Julio Jones,Michael Palmer,Will Svitek,Justin Blalock,Todd McClure,Joe Hawley,Tyson Clabo,Ray Edwards,,,Curtis Lofton,,,Brent Grimes,,Dunta Robinson,,,Christian Ponder,Toby Gerhart,,Michael Jenkins,Jim Kleinsasser,Charlie Johnson,Steve Hutchinson,John Sullivan,Joe Berger,Phil Loadholt,Brian Robison,Remi Ayodele,Jared Allen,Chad Greenway,,,Asher Allen,,Cedric Griffin,Jamarca Sanford,Tyrell Johnson,,,,Erin Henderson,,,John Abraham,,,,,,,,,,Corey Peters,,,,,,,Stephen Nicholas,James Sanders,,,,,,,,Kevin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2011,November 27,12,Jacksonville Jaguars,Houston Texans,Jack Del Rio,Gary Kubiak,3-8,8-3,outdoors,grass ,Houston Texans -6.5,37.0 (under),Blaine Gabbert,Maurice Jones-Drew,Jason Hill,Marcedes Lewis,Eugene Monroe,Will Rackley,Brad Meester,Uche Nwaneri,Guy Whimper,Leger Douzable,,,Paul Posluszny,,,William Middleton,,Ashton Youboty,,,Matt Leinart,Arian Foster,James Casey,Andre Johnson,Owen Daniels,Duane Brown,Wade Smith,Chris Myers,Mike Brisiel,Eric Winston,,Shaun Cody,,Brooks Reed,,,Kareem Jackson,,Johnathan Joseph,Glover Quin,Danieal Manning,Antonio Smith,,,Connor Barwin,,,Jeremy Mincey,,,,,,,,,,C.J. Mosley,Greg Jones,,,,,,Daryl Smith,Dwight Lowery,,,,,,,,,,,,,,,,Brian Cushing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2011,November 27,12,Indianapolis Colts,Carolina Panthers,Jim Caldwell,Ron Rivera,0-11,3-8,retractable roof (closed),fieldturf ,Carolina Panthers -3.5,46.5 (under),Curtis Painter,Joseph Addai,Pierre Garcon,Anthony Hill,Anthony Castonzo,Mike Tepper,Jeff Saturday,Ryan Diem,Jeff Linkenbach,Robert Mathis,,,Pat Angerer,,,Kevin Thomas,,Jerraud Powers,David Caldwell,Antoine Bethea,Cam Newton,DeAngelo Williams,,Steve Smith,Jeremy Shockey,Jordan Gross,Travelle Wharton,Ryan Kalil,Geoff Hangartner,Byron Bell,Greg Hardy,Sione Fua,Charles Johnson,James Anderson,Dan Connor,,Chris Gamble,,Captain Munnerlyn,Charles Godfrey,Sherrod Martin,,,,Jordan Senn,,Fili Moala,Dwight Freeney,Antonio Johnson,Philip Wheeler,Kavell Conner,,,,,,,,,,,,,Terrell McClain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2011,November 27,12,Oakland Raiders,Chicago Bears,Hue Jackson,Lovie Smith,7-4,7-4,outdoors,grass ,Oakland Raiders -3.0,41.0 (over),Carson Palmer,Michael Bush,Darrius Heyward-Bey,Kevin Boss,Jared Veldheer,Stefen Wisniewski,Samson Satele,Cooper Carlisle,Khalif Barnes,,,,Kamerion Wimbley,,,,Lito Sheppard,,Tyvon Branch,Michael Huff,Caleb Hanie,Matt Forte,Tyler Clutts,Roy Williams,Matt Spaeth,J'Marcus Webb,Edwin Williams,Roberto Garza,Chris Spencer,Lance Louis,Israel Idonije,Matt Toeaina,Julius Peppers,Nick Roach,Brian Urlacher,,Tim Jennings,,Charles Tillman,Major Wright,Chris Conte,,,,Lance Briggs,,,,,,,,,,,,,Richard Seymour,Marcel Reece,,,,,Henry Melton,Rolando McClain,Mike Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lamarr Houston,,,,,,,,,,,
171,2011,November 27,12,Seattle Seahawks,Washington Redskins,Pete Carroll,Mike Shanahan,4-7,4-7,outdoors,fieldturf ,Seattle Seahawks -3.0,37.5 (over),Tarvaris Jackson,Marshawn Lynch,Sidney Rice,Zach Miller,Russell Okung,Robert Gallery,Max Unger,Paul McQuistan,Breno Giacomini,Chris Clemons,,,David Hawthorne,,,Richard Sherman,,Brandon Browner,Kam Chancellor,Earl Thomas,Rex Grossman,Roy Helu,Darrel Young,Jabar Gaffney,Fred Davis,Trent Williams,Maurice Hurt,Will Montgomery,Chris Chester,Jammal Brown,Adam Carriker,Barry Cofield,Stephen Bowen,,London Fletcher,,DeAngelo Hall,,Josh Wilson,LaRon Landry,Reed Doughty,,,,,,Clinton McDonald,Red Bryant,Brandon Mebane,,,,Ryan Kerrigan,,,Brian Orakpo,,,Michael Robinson,,,,,,K.J. Wright,,,,,Perry Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2011,November 27,12,Philadelphia Eagles,New England Patriots,Andy Reid,Bill Belichick,4-7,8-3,outdoors,grass ,New England Patriots -3.5,50.5 (over),Vince Young,LeSean McCoy,DeSean Jackson,Brent Celek,Jason Peters,Evan Mathis,Jason Kelce,Danny Watkins,Todd Herremans,Jason Babin,,,Jamar Chaney,,,Asante Samuel,Joselio Hanson,Brandon Hughes,Kurt Coleman,Nate Allen,Tom Brady,BenJarvus Green-Ellis,,Wes Welker,Nate Solder,Matt Light,Logan Mankins,Ryan Wendell,Brian Waters,Sebastian Vollmer,Rob Ninkovich,,Andre Carter,,,Jerod Mayo,Antwaun Molden,,Kyle Arrington,,,,,,,,Cullen Jenkins,Trent Cole,Mike Patterson,,,,,,,,,,,,,,,Kyle Love,,,,James Ihedigbo,,,,,,,,,,Brian Rolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2011,November 27,12,San Diego Chargers,Denver Broncos,Norv Turner,John Fox,4-7,6-5,outdoors,grass ,San Diego Chargers -5.5,42.0 (under),Philip Rivers,Ryan Mathews,Vincent Jackson,Randy McMichael,Brandyn Dombrowski,Stephen Schilling,Nick Hardwick,Tony Moll,Jeromey Clary,Vaughn Martin,,,,,,Quentin Jammer,,Antoine Cason,Steve Gregory,Eric Weddle,Tim Tebow,Willis McGahee,,Eric Decker,Daniel Fells,Ryan Clady,Zane Beadles,J.D. Walton,Chris Kuper,Orlando Franklin,Robert Ayers,Brodrick Bunkley,Elvis Dumervil,Von Miller,Joe Mays,,Champ Bailey,,Andre' Goodman,Brian Dawkins,Quinton Carter,,,,D.J. Williams,,,Corey Liuget,,,,,,,,,,Antonio Garay,,,,,Donald Butler,Marcus Thomas,Travis LaBoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2011,November 27,12,Kansas City Chiefs,Pittsburgh Steelers,Todd Haley,Mike Tomlin,4-7,8-3,outdoors,grass ,Pittsburgh Steelers -10.5,40.5 (under),Tyler Palko,Jackie Battle,Dwayne Bowe,Anthony Becht,Branden Albert,Rodney Hudson,Casey Wiegmann,Jon Asamoah,Barry Richardson,Tyson Jackson,Kelly Gregg,Justin Houston,,,Tamba Hali,Brandon Flowers,,Brandon Carr,Jon McGraw,Kendrick Lewis,Ben Roethlisberger,Rashard Mendenhall,David Johnson,Hines Ward,Heath Miller,Max Starks,Doug Legursky,Maurkice Pouncey,Ramon Foster,Marcus Gilbert,,Casey Hampton,,,,,William Gay,,Ike Taylor,Troy Polamalu,Ryan Clark,Brett Keisel,,,,,,Glenn Dorsey,,,,James Farrior,Jason Worilds,,Lawrence Timmons,James Harrison,,,Le'Ron McClain,,,,,,,,,,,,Jovan Belcher,Derrick Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2011,November 28,12,New Orleans Saints,New York Giants,Sean Payton,Tom Coughlin,8-3,6-5,dome,sportturf,New Orleans Saints -7.0,51.0 (over),Drew Brees,Mark Ingram,Marques Colston,Jimmy Graham,Jermon Bushrod,Carl Nicks,Brian De La Puente,Jahri Evans,Zach Strief,Cameron Jordan,,,Ramon Humber,,,Jabari Greer,,Tracy Porter,Roman Harper,Malcolm Jenkins,Eli Manning,Brandon Jacobs,,Victor Cruz,Jake Ballard,David Diehl,Kevin Boothe,David Baas,Chris Snee,Kareem McKenzie,Justin Tuck,,Osi Umenyiora,Mathias Kiwanuka,Mark Herzlich,,Corey Webster,,Aaron Ross,Kenny Phillips,Antrel Rolle,,Linval Joseph,Chris Canty,,,,Will Smith,,Jonathan Casillas,Scott Shanle,,,,,,,Sedrick Ellis,Jed Collins,,,,,,,,,Deon Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacy Andrews,,,,,,,,,,
176,2011,December 1,13,Seattle Seahawks,Philadelphia Eagles,Pete Carroll,Andy Reid,5-7,4-8,outdoors,fieldturf ,Philadelphia Eagles -3.0,43.5 (over),Tarvaris Jackson,Marshawn Lynch,Golden Tate,Cameron Morrah,Russell Okung,Robert Gallery,Max Unger,Paul McQuistan,Breno Giacomini,Chris Clemons,,,David Hawthorne,,,Richard Sherman,,Brandon Browner,Kam Chancellor,Earl Thomas,Vince Young,LeSean McCoy,,Jason Avant,Brent Celek,Jason Peters,Evan Mathis,Jason Kelce,Danny Watkins,Todd Herremans,Jason Babin,,Trent Cole,,Jamar Chaney,,Asante Samuel,,Nnamdi Asomugha,Kurt Coleman,Nate Allen,,Cullen Jenkins,Mike Patterson,,,Alan Branch,Red Bryant,Brandon Mebane,,,,,,,,,,,,,,,,K.J. Wright,,,,,,,,,,,,,,,,,,,,,Akeem Jordan,Brian Rolle,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2011,December 4,13,Buffalo Bills,Tennessee Titans,Chan Gailey,Mike Munchak,5-7,7-5,outdoors,a_turf,Buffalo Bills -1.0,44.0 (under),Ryan Fitzpatrick,C.J. Spiller,Brad Smith,Scott Chandler,Chris Hairston,Andy Levitre,Kraig Urbik,Chad Rinehart,Erik Pears,Alex Carrington,Marcell Dareus,,Kelvin Sheppard,,,Aaron Williams,,Drayton Florence,Da'Norris Searcy,Jairus Byrd,Matt Hasselbeck,Chris Johnson,Ahmard Hall,Damian Williams,Craig Stevens,Michael Roos,Leroy Harris,Eugene Amano,Jake Scott,David Stewart,Derrick Morgan,,Jason Jones,Akeem Ayers,Colin McCarthy,,,Cortland Finnegan,,Jordan Babineaux,Michael Griffin,,Sen'Derrick Marks,Jurrell Casey,,,,Dwan Edwards,,Chris Kelsay,Nick Barnett,,,,,,,,,,,,,,,,,,,,,,,,Spencer Johnson,,,,,,,,Alterraun Verner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2011,December 4,13,Pittsburgh Steelers,Cincinnati Bengals,Mike Tomlin,Marvin Lewis,9-3,7-5,outdoors,grass ,Pittsburgh Steelers -7.0,43.0 (under),Ben Roethlisberger,Rashard Mendenhall,Mike Wallace,Heath Miller,Max Starks,Doug Legursky,Maurkice Pouncey,Ramon Foster,Marcus Gilbert,,Casey Hampton,LaMarr Woodley,,,James Harrison,William Gay,,Ike Taylor,Troy Polamalu,Ryan Clark,Andy Dalton,,Chris Pressley,Jerome Simpson,Jermaine Gresham,Andrew Whitworth,Nate Livings,Kyle Cook,Bobbie Williams,Andre Smith,Robert Geathers,Domata Peko,Frostee Rucker,Manny Lawson,Rey Maualuga,,Kelly Jennings,,Adam Jones,Chris Crocker,Reggie Nelson,,,,Thomas Howard,,,,,,,,,,,,Brett Keisel,,David Johnson,,,,,Geno Atkins,,,,,Cedric Benson,,James Farrior,Lawrence Timmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2011,December 4,13,Tampa Bay Buccaneers,Carolina Panthers,Raheem Morris,Ron Rivera,4-8,4-8,outdoors,grass ,Carolina Panthers -2.5,46.5 (over),Josh Johnson,LeGarrette Blount,Arrelious Benn,Kellen Winslow,Donald Penn,Jeremy Zuttah,Jeff Faine,Davin Joseph,Jeremy Trueblood,Da'Quan Bowers,,,Mason Foster,,,Aqib Talib,,Ronde Barber,Sean Jones,Tanard Jackson,Cam Newton,DeAngelo Williams,,Brandon LaFell,Jeremy Shockey,Jordan Gross,Travelle Wharton,Ryan Kalil,Geoff Hangartner,Byron Bell,Greg Hardy,Andre Neblett,Charles Johnson,James Anderson,Dan Connor,,Chris Gamble,,Captain Munnerlyn,Charles Godfrey,Sherrod Martin,,,,Jordan Senn,,,Adrian Clayborn,,Quincy Black,Geno Hayes,,,,,,,Albert Haynesworth,Erik Lorig,,,,,Terrell McClain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2011,December 4,13,New England Patriots,Indianapolis Colts,Bill Belichick,Jim Caldwell,9-3,0-12,outdoors,fieldturf ,New England Patriots -20.5,48.5 (over),Tom Brady,Kevin Faulk,Deion Branch,Rob Gronkowski,Matt Light,Logan Mankins,Nick McDonald,Brian Waters,Nate Solder,Vince Wilfork,Kyle Love,,,,,Devin McCourty,,Kyle Arrington,,,Dan Orlovsky,Joseph Addai,,Reggie Wayne,Anthony Hill,Anthony Castonzo,Mike Pollak,Jeff Saturday,Ryan Diem,Jeff Linkenbach,Robert Mathis,,Dwight Freeney,,Pat Angerer,,Jacob Lacey,,Jerraud Powers,Joe Lefeged,Antoine Bethea,,Fili Moala,Antonio Johnson,Ernie Sims,,,Andre Carter,,,,,,,,,,,,,,,,,Niko Koutouvides,Nate Jones,,,Jerome Felton,,,,,,,,,,,,,,Terrence Johnson,,,,,,,,Jerod Mayo,,,,,,,,,,,,,,,,,,,,,,,
181,2011,December 4,13,Miami Dolphins,Oakland Raiders,Tony Sparano,Hue Jackson,4-8,7-5,outdoors,grass ,Miami Dolphins -3.0,43.0 (over),Matt Moore,Reggie Bush,Brian Hartline,Anthony Fasano,Jake Long,Richie Incognito,Mike Pouncey,John Jerry,Marc Colombo,Kendall Langford,Paul Soliai,,,,,Sean Smith,,Vontae Davis,Yeremiah Bell,Reshad Jones,Carson Palmer,Michael Bush,Marcel Reece,Darrius Heyward-Bey,Kevin Boss,Jared Veldheer,Stefen Wisniewski,Samson Satele,Cooper Carlisle,Khalif Barnes,,,,,Lito Sheppard,Kamerion Wimbley,,Mike Mitchell,,Tyvon Branch,Michael Huff,,,,,,,Randy Starks,,Koa Misi,Cameron Wake,,,,,,,,Davone Bess,,,,Kevin Burnett,Richard Seymour,,,Aaron Curry,,,,,,,,,,,,,,,,Matt Giordano,,,,,,,,,,,,,,,,,,,Lamarr Houston,,,,,,,,,,,,
182,2011,December 4,13,Houston Texans,Atlanta Falcons,Gary Kubiak,Mike Smith,9-3,7-5,retractable roof (closed),grass ,Atlanta Falcons -2.0,38.0 (under),T.J. Yates,Arian Foster,Andre Johnson,Owen Daniels,Duane Brown,Wade Smith,Chris Myers,Mike Brisiel,Eric Winston,,Shaun Cody,,,,,Kareem Jackson,,Johnathan Joseph,Glover Quin,Danieal Manning,Matt Ryan,Michael Turner,,Julio Jones,Tony Gonzalez,Will Svitek,Justin Blalock,Todd McClure,Joe Hawley,Tyson Clabo,Ray Edwards,,John Abraham,,Curtis Lofton,,Dominique Franks,,Dunta Robinson,,,,,,,,,,,Brooks Reed,Connor Barwin,,,,,,Antonio Smith,,,,,,DeMeco Ryans,Jonathan Babineaux,,,Mike Peterson,James Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2011,December 4,13,Washington Redskins,New York Jets,Mike Shanahan,Rex Ryan,4-8,7-5,outdoors,grass ,New York Jets -3.0,38.5 (over),Rex Grossman,Roy Helu,Jabar Gaffney,Logan Paulsen,Trent Williams,Maurice Hurt,Will Montgomery,Chris Chester,Jammal Brown,Adam Carriker,Barry Cofield,Ryan Kerrigan,London Fletcher,,Brian Orakpo,DeAngelo Hall,,Josh Wilson,Reed Doughty,O.J. Atogwe,Mark Sanchez,Shonn Greene,,Plaxico Burress,Dustin Keller,D'Brickashaw Ferguson,Matt Slauson,Nick Mangold,Brandon Moore,Wayne Hunter,,Sione Pouha,,,,,,Antonio Cromartie,,,,,,,,,,Stephen Bowen,,,,,,,,,,,,,,,,Kenrick Ellis,,,Garrett McIntyre,Jim Leonhard,,,,,,,Perry Riley,,,,David Harris,,,,,,,,Bart Scott,,,,,,,,,,,,,Muhammad Wilkerson,,,,,,,,,,,,,,
184,2011,December 4,13,Chicago Bears,Kansas City Chiefs,Lovie Smith,Todd Haley,7-5,5-7,outdoors,grass ,Chicago Bears -9.0,35.0 (under),Caleb Hanie,Matt Forte,Johnny Knox,Kellen Davis,J'Marcus Webb,Edwin Williams,Roberto Garza,Chris Spencer,Lance Louis,Israel Idonije,Matt Toeaina,,Brian Urlacher,,,Tim Jennings,,Charles Tillman,Major Wright,Chris Conte,Tyler Palko,Thomas Jones,Le'Ron McClain,Steve Breaston,Leonard Pope,Branden Albert,Ryan Lilja,Casey Wiegmann,Jon Asamoah,Barry Richardson,Tyson Jackson,Kelly Gregg,Glenn Dorsey,,,,Brandon Flowers,,Brandon Carr,Jon McGraw,Kendrick Lewis,,,,,,,Julius Peppers,,Nick Roach,Lance Briggs,Jovan Belcher,Justin Houston,,Derrick Johnson,Tamba Hali,,Henry Melton,Tyler Clutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
